Game_ID,Game_Number,Date_Played,Time_Played,Hour_Played,Session_Number,Session_ID,Game_Number_Session,Time_Played_Session,Previous14_Total_Games,Previous14_Time_Played,Previous14_Avg_Placement,Previous14_Top1s_Games,Previous14_Top3s_Games,Previous14_Top5s_Games,Previous14_DamageDealt,Previous14_600Dmg_Games,Previous14_900Dmg_Games,Previous14_1200Dmg_Games,Previous14_Kills,Previous14_1Kills_Games,Previous14_2Kills_Games,Previous14_3Kills_Games,Previous14_Knockdowns,Previous14_1Knockdowns_Games,Previous14_2Knockdowns_Games,Previous14_3Knockdowns_Games,Previous30_Total_Games,Previous30_Time_Played,Season,Gametype,Map,Landing_Site,Death_Site,Hot_Zone_Binary,Hot_Zone,Jumpmaster_Legend,Jumpmaster,Legend_Selected,Legend_Class,Legend_Season,Legend_New,Legend_OG,Legend_CoverGen,Legend_DamageDeal,Legend_Fortify,Legend_Revive,Legend_Scan,Legend_Movement,Legend_TeamMovement,Legend_Selected_Favourite,Legend_Selection_Number,Second_Legend_Selected,Second_Legend_Class,Second_Legend_Season,Second_Legend_New,Second_Legend_OG,Second_Legend_CoverGen,Second_Legend_DamageDeal,Second_Legend_Fortify,Second_Legend_Revive,Second_Legend_Scan,Second_Legend_Movement,Second_Legend_TeamMovement,Third_Legend_Selected,Third_Legend_Class,Third_Legend_Season,Third_Legend_New,Third_Legend_OG,Third_Legend_CoverGen,Third_Legend_DamageDeal,Third_Legend_Fortify,Third_Legend_Revive,Third_Legend_Scan,Third_Legend_Movement,Third_Legend_TeamMovement
GID-902,902,2021/07/04,11:35,11,123,SID-123,6,239340,53,1998840,8.358490566037736,4,16,22,45329,28,20,16,84,33,18,15,121,42,29,21,109,3933240,9,Ranked,Olympus,Hammond Labs,Hammond Labs,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,1,Revenant,Skirmisher,4,Old Legend,Non OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,No Team Movement,alkyrie,Skirmisher,9,New Legend,Non OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,775,1082,1174,3031,750 - 799,1050 - 1099,1150 - 1199,700 - 799,1000 - 1099,1100 - 1199,750 - 999,1000 - 1249,1000 - 1249,-307,-399,-706,3,3rd,0,,1563,55,34,27,78624,53,33,26,77370,52,32,26,Plat 3,Plat 4,Gold 1,18,17,16,Platinum,Platinum,Gold,Platinum,17,Lower Rank TM,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,14:38,52680,878,15+,15+,18:34,66840,1114,15+,15+,13:19,47940,799,15+,15+,2,2,2,6,2 - 2,2 - 2,2 - 2,4,63,37,25,150,61,35,24,149,60,35,24,2,2 - 2,4,79,53,38,216,77,51,37,215,76,51,37,Bangalore,Valkyrie,Revenant,1st,2,2nd,6,8,27,37,329,8,27,37,195,8,26,36,0,1,1,2,0,0,2,2,4,FALSE,Xbox,Xbox,Volt,Energy,SMG,Hemlok,Heavy,Assault Rifle
GID-903,903,2021/07/04,12:05,12,123,SID-123,7,292020,54,2051520,8.24074074074074,4,17,23,46104,29,20,16,86,34,19,15,123,43,30,21,110,3985920,9,Ranked,Olympus,Hydroponics,Carrier,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,3,Wraith,Skirmisher,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Octane,Skirmisher,1,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,413,423,495,1331,400 - 449,400 - 449,450 - 499,400 - 499,400 - 499,400 - 499,250 - 499,250 - 499,250 - 499,-10,-82,-92,3,3rd,0,,775,56,34,27,79342,54,33,26,77632,52,32,26,Plat 3,Plat 3,Plat 3,18,18,18,Platinum,Platinum,Platinum,Platinum,17,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,17:36,63360,1056,15+,15+,18:46,67560,1126,15+,15+,13:25,48300,805,15+,15+,0,0,0,0,0 - 0,0 - 0,0 - 0,2,64,38,25,152,62,36,24,149,60,35,24,0,0 - 0,2,80,54,38,218,78,52,37,215,76,51,37,Octane,Bangalore,Wraith,2nd,2,2nd,2,8,28,38,332,8,27,37,197,8,26,36,1,0,0,1,1,0,2,3,4,FALSE,Ps4,Xbox,R301,Light,Assault Rifle,30-30 Repeater,Heavy,Marksman
GID-904,904,2021/07/04,12:28,12,123,SID-123,8,355380,55,2114880,8.127272727272727,4,18,24,46517,29,20,16,86,34,19,15,123,43,30,21,111,4049280,9,Ranked,Olympus,Rift,Rift,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,2,Gibraltar,Support,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,Has Revive,No Scan,No Movement,No Team Movement,Wraith,Skirmisher,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad Has Revive,Squad No Scan,Squad No Team Movement,,Pre-Collection,229,172,14,415,200 - 249,150 - 199,0 - 49,200 - 299,100 - 199,0 - 99,0 - 249,0 - 249,0 - 249,57,215,272,1,1st,2,,413,56,34,27,80905,55,34,27,78624,53,33,26,Plat 3,Gold 2,Plat 4,18,15,17,Platinum,Gold,Platinum,Platinum,17,Lower Rank TM,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,02:37,9420,157,15+,15+,02:36,9360,156,15+,15+,02:35,9300,155,15+,15+,0,0,0,0,0 - 0,0 - 0,0 - 0,0,64,38,25,156,63,37,25,150,61,35,24,1,1 - 1,0,80,54,38,222,79,53,38,216,77,51,37,Wraith,Bangalore,Gibraltar,2nd,17,17th,2,8,29,39,334,8,27,37,197,8,27,37,0,0,0,0,0,0,0,0,0,TRUE,PS4,PS4,Spitfire,Heavy,LMG,Alternator,Light,SMG
GID-905,905,2021/07/04,12:32,12,123,SID-123,9,364800,56,2124300,8.285714285714286,4,18,24,46746,29,20,16,86,34,19,15,124,44,30,21,112,4058700,9,Ranked,Olympus,Bonsai Plaza,Solar Array,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,3,alkyrie,Skirmisher,9,New Legend,Non OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,Wraith,Skirmisher,0,Old Legend,Non OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,690,834,466,1990,650 - 699,800 - 849,450 - 499,600 - 699,800 - 899,400 - 499,500 - 749,750 - 999,250 - 499,-144,224,80,2,2nd,1,,229,56,34,27,81680,56,34,27,79342,54,33,26,Plat 3,Plat 4,Plat 4,18,17,17,Platinum,Platinum,Platinum,Platinum,17,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,08:03,28980,483,15+,15+,08:02,28920,482,15+,15+,07:52,28320,472,15+,15+,4,0,4,8,4 - 4,0 - 0,4 - 4,0,64,38,25,158,64,38,25,152,62,36,24,4,4 - 4,1,81,54,38,224,80,54,38,218,78,52,37,Wraith,Bangalore,Valkyrie,2nd,8,8th,17,8,29,39,335,8,28,38,199,8,27,37,1,0,1,2,0,0,0,0,2,FALSE,Xbox,Xbox,R-99,Light,SMG,G7-Scout,Light,Marksman
GID-906,906,2021/07/04,12:44,12,123,SID-123,10,393780,57,2153280,8.280701754385966,4,18,24,47436,30,20,16,90,35,20,16,128,45,31,22,113,4087680,9,Ranked,Olympus,Gardens,Turbine,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,3,Octane,Skirmisher,1,Old Legend,Non OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,Bloodhound,Recon,0,Old Legend,Non OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,Has Scan,No Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad Has Scan,Squad Has Team Movement,,Pre-Collection,518,517,681,1716,500 - 549,500 - 549,650 - 699,500 - 599,500 - 599,600 - 699,500 - 749,500 - 749,500 - 749,1,-163,-162,2,2nd,1,,690,57,34,27,82093,56,34,27,80905,55,34,27,Plat 3,Plat 3,Plat 4,18,18,17,Platinum,Platinum,Platinum,Platinum,17,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,10:33,37980,633,15+,15+,10:32,37920,632,15+,15+,09:49,35340,589,15+,15+,1,2,2,5,1 - 1,2 - 2,2 - 2,4,65,39,26,158,64,38,25,156,63,37,25,2,2 - 2,4,82,55,39,224,80,54,38,222,79,53,38,Octane,Bloodhound,Bangalore,3rd,9,9th,8,8,29,39,336,8,29,39,200,8,27,37,0,0,1,1,0,0,0,0,1,FALSE,Xbox,Xbox,Volt,Energy,SMG,Flatline,Heavy,Assault Rifle
GID-907,907,2021/07/04,15:04,15,123,SID-123,11,431760,58,2191260,8.293103448275861,4,18,24,47954,30,20,16,91,36,20,16,130,46,32,22,114,4125660,9,Ranked,Olympus,Hydroponics,Estates,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,1,Octane,Skirmisher,1,Old Legend,Non OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,Revenant,Skirmisher,4,Old Legend,Non OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,958,761,1041,2760,950 - 999,750 - 799,1000 - 1049,900 - 999,700 - 799,1000 - 1099,750 - 999,750 - 999,1000 - 1249,197,-83,114,2,2nd,1,,518,57,34,27,82322,56,34,27,81680,56,34,27,Plat 3,Plat 2,Plat 3,18,19,18,Platinum,Platinum,Platinum,Platinum,17,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,12:22,44520,742,15+,15+,12:22,44520,742,15+,15+,12:02,43320,722,15+,15+,1,0,5,6,1 - 1,0 - 0,5 - 5,1,66,39,26,158,64,38,25,158,64,38,25,1,1 - 1,2,83,56,39,225,81,54,38,224,80,54,38,Revenant,OCtane,Bangalore,3rd,7,7th,9,8,29,39,341,8,29,39,201,8,28,38,1,0,2,3,0,0,0,0,3,FALSE,Xbox,Xbox,R-99,Light,SMG,Flatline,Heavy,Assault Rifle
GID-908,908,2021/07/04,18:51,18,123,SID-123,12,476280,59,2235780,8.271186440677965,4,18,24,48912,31,21,16,92,37,20,16,131,47,32,22,115,4170180,9,Ranked,Olympus,Bonsai Plaza,Bonsai Plaza,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,3,Bloodhound,Recon,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,Has Scan,No Movement,No Team Movement,Caustic,Controller,0,Old Legend,OG-Legend,No Cover-Gen,Has Damage Dealing,Has Fortify,No Revive,No Scan,No Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad Has Fortify,Squad No Revive,Squad Has Scan,Squad No Team Movement,,Pre-Collection,18,173,372,563,0 - 49,150 - 199,350 - 399,0 - 99,100 - 199,300 - 399,0 - 249,0 - 249,250 - 499,-155,-354,-509,3,3rd,0,,958,58,35,27,83012,57,34,27,82093,56,34,27,Plat 3,Plat 3,Plat 3,18,18,18,Platinum,Platinum,Platinum,Platinum,17,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,02:05,7500,125,15+,15+,03:53,13980,233,15+,15+,03:53,13980,233,15+,15+,0,0,1,1,0 - 0,0 - 0,1 - 1,1,67,39,26,162,65,39,26,158,64,38,25,0,0 - 0,1,84,56,39,229,82,55,39,224,80,54,38,Bloodhound,Caustic,Bangalore,3rd,15,15th,7,8,29,39,344,8,29,39,201,8,29,39,0,0,0,0,0,0,0,0,0,TRUE,PS4,PS4,Spitfire,Heavy,LMG,R-99,Light,SMG
GID-909,909,2021/07/07,20:09,20,124,SID-124,1,0,56,2110740,8.553571428571429,4,16,21,46847,30,21,16,90,35,20,16,127,45,31,21,116,4177680,9,Ranked,Olympus,Estates,Estates,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,1,Octane,Skirmisher,1,Old Legend,Non OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,alkyrie,Skirmisher,9,New Legend,Non OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,209,532,170,911,200 - 249,500 - 549,150 - 199,200 - 299,500 - 599,100 - 199,0 - 249,500 - 749,0 - 249,-323,39,-284,2,2nd,1,,18,58,35,27,83530,57,34,27,82322,56,34,27,Plat 3,Plat 3,Plat 3,18,18,18,Platinum,Platinum,Platinum,Platinum,17,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,07:52,28320,472,15+,15+,09:12,33120,552,15+,15+,15:21,55260,921,15+,15+,0,0,1,1,0 - 0,0 - 0,1 - 1,0,67,39,26,163,66,39,26,158,64,38,25,0,0 - 0,0,84,56,39,231,83,56,39,225,81,54,38,Bangalore,Octane,Valkyrie,1st,3,3rd,15,8,29,39,347,8,29,39,205,8,29,39,0,0,0,0,0,0,0,0,0,FALSE,PS4,PS4,R-99,Light,SMG,Hemlok,Heavy,Assault Rifle
GID-910,910,2021/07/07,20:30,20,124,SID-124,2,28320,57,2139060,8.456140350877194,4,17,22,47056,30,21,16,90,35,20,16,127,45,31,21,117,4206000,9,Ranked,Olympus,Gardens,Grow Towers,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,1,Revenant,Skirmisher,4,Old Legend,Non OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,No Team Movement,Octane,Skirmisher,1,Old Legend,Non OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,122,10,128,260,100 - 149,0 - 49,100 - 149,100 - 199,0 - 99,100 - 199,0 - 249,0 - 249,0 - 249,112,-6,106,2,2nd,1,,209,58,35,27,84488,58,35,27,83012,57,34,27,Plat 3,Gold 4,Plat 4,18,13,17,Platinum,Gold,Platinum,Platinum,17,Lower Rank TM,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,05:51,21060,351,15+,15+,05:45,20700,345,15+,15+,05:50,21000,350,15+,15+,0,0,0,0,0 - 0,0 - 0,0 - 0,0,67,39,26,164,67,39,26,162,65,39,26,0,0 - 0,0,84,56,39,232,84,56,39,229,82,55,39,Bangalore,Revenant,OCtane,1st,11,11th,3,8,30,40,349,8,29,39,206,8,29,39,0,0,0,0,0,0,0,0,0,FALSE,PS4,PS4,Volt,Energy,SMG,Hemlok,Heavy,Assault Rifle
GID-911,911,2021/07/07,20:37,20,124,SID-124,3,49380,58,2160120,8.5,4,17,22,47178,30,21,16,90,35,20,16,127,45,31,21,118,4227060,9,Ranked,Olympus,Icarus,No Death,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,1,Wattson,Controller,2,Old Legend,Non OG-Legend,No Cover-Gen,No Damage Dealing,Has Fortify,No Revive,No Scan,No Movement,No Team Movement,alkyrie,Skirmisher,9,New Legend,Non OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad Has Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,3020,470,1443,4933,3000+,450 - 499,1400 - 1449,3000+,400 - 499,1400 - 1499,3000+,250 - 499,1250 - 1499,2550,1577,4127,1,1st,2,,122,58,35,27,84506,58,35,27,83530,57,34,27,Plat 3,Gold 4,Plat 4,18,13,17,Platinum,Gold,Platinum,Platinum,17,Lower Rank TM,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,22:37,81420,1357,15+,15+,22:38,81480,1358,15+,15+,22:37,81420,1357,15+,15+,6,2,5,13,6 - 6,2 - 2,5 - 5,0,67,39,26,164,67,39,26,163,66,39,26,7,7+,0,84,56,39,232,84,56,39,231,83,56,39,,,,,1,1st,11,8,30,40,354,8,29,39,208,8,29,39,3,1,0,4,1,1,0,2,6,FALSE,PS4,PS4,R-99,Light,SMG,G7-Scout,Light,Marksman
GID-912,912,2021/07/12,19:13,19,125,SID-125,1,0,34,1308780,7.676470588235294,4,11,13,27512,18,11,8,63,21,14,11,76,24,18,12,112,4043220,9,Ranked,Olympus,Estates,Carrier,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,2,Wraith,Skirmisher,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Pathfinder,Skirmisher,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,442,367,426,1235,400 - 449,350 - 399,400 - 449,400 - 499,300 - 399,400 - 499,250 - 499,250 - 499,250 - 499,75,16,91,1,1st,2,,3020,56,33,26,80392,55,32,25,80165,55,32,25,Plat 3,Plat 4,Plat 3,18,17,18,Platinum,Platinum,Platinum,Platinum,17,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,08:37,31020,517,15+,15+,07:18,26280,438,15+,15+,07:29,26940,449,15+,15+,2,1,0,3,2 - 2,1 - 1,0 - 0,6,66,38,27,160,65,37,26,160,65,37,26,2,2 - 2,7,81,55,39,225,80,54,38,225,80,54,38,Pathfinder,Wraith,Bangalore,3rd,7,7th,1,9,29,38,329,8,28,37,194,8,27,36,0,1,0,1,0,0,0,0,1,FALSE,PS4,PS4,Volt,Energy,SMG,G7-Scout,Light,Marksman
GID-913,913,2021/07/12,19:25,19,125,SID-125,2,31020,35,1339800,7.6571428571428575,4,11,13,27954,18,11,8,65,22,15,11,78,25,19,12,113,4074240,9,Ranked,Olympus,Rift,Rift,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,2,Wattson,Controller,2,Old Legend,Non OG-Legend,No Cover-Gen,No Damage Dealing,Has Fortify,No Revive,No Scan,No Movement,No Team Movement,Octane,Skirmisher,1,Old Legend,Non OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad Has Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,197,60,67,324,150 - 199,50 - 99,50 - 99,100 - 199,0 - 99,0 - 99,0 - 249,0 - 249,0 - 249,137,130,267,1,1st,2,,442,56,33,26,80514,55,32,25,80183,55,32,25,Plat 3,Plat 4,Plat 4,18,17,17,Platinum,Platinum,Platinum,Platinum,17,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,06:28,23280,388,15+,15+,06:28,23280,388,15+,15+,06:28,23280,388,15+,15+,0,0,0,0,0 - 0,0 - 0,0 - 0,2,67,39,27,160,65,37,26,160,65,37,26,0,0 - 0,2,82,56,39,225,80,54,38,225,80,54,38,Wattson,Octane,Bangalore,3rd,14,14th,7,9,29,38,333,8,28,37,197,8,27,36,0,0,0,0,0,0,0,0,0,FALSE,PS4,PS4,R-99,Light,SMG,G7-Scout,Light,Marksman
GID-914,914,2021/07/12,19:34,19,125,SID-125,3,54300,36,1363080,7.833333333333333,4,11,13,28151,18,11,8,65,22,15,11,78,25,19,12,113,4087680,9,Ranked,Olympus,Oasis,Gardens,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,2,Lifeline,Support,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,Has Revive,No Scan,No Movement,No Team Movement,Loba,Support,5,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad Has Revive,Squad No Scan,Squad No Team Movement,,Pre-Collection,1780,386,1703,3869,1750 - 1799,350 - 399,1700 - 1749,1700 - 1799,300 - 399,1700 - 1799,1750 - 1999,250 - 499,1500 - 1749,1394,77,1471,1,1st,2,,197,56,33,26,83346,56,33,26,80204,55,32,25,Plat 3,Plat 4,Plat 4,18,17,17,Platinum,Platinum,Platinum,Platinum,17,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,21:37,77820,1297,15+,15+,21:27,77220,1287,15+,15+,19:35,70500,1175,15+,15+,4,1,2,7,4 - 4,1 - 1,2 - 2,0,67,39,27,166,66,38,27,160,65,37,26,4,4 - 4,0,82,56,39,232,81,55,39,225,80,54,38,Loba,Lifeline,Bangalore,3rd,3,3rd,14,9,29,38,326,9,29,38,193,8,28,37,0,1,0,1,0,0,0,0,1,FALSE,PS4,Xbox,R-99,Light,SMG,R301,Light,Assault Rifle
GID-915,915,2021/07/12,19:59,19,125,SID-125,4,132120,37,1440900,7.702702702702703,4,12,14,29931,19,12,9,69,23,16,12,82,26,20,13,111,4098360,9,Ranked,Olympus,Gardens,No Death,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,2,Lifeline,Support,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,Has Revive,No Scan,No Movement,No Team Movement,Bloodhound,Recon,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,Has Scan,No Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad Has Revive,Squad Has Scan,Squad No Team Movement,,Pre-Collection,1410,1465,1908,4783,1400 - 1449,1450 - 1499,1900 - 1949,1400 - 1499,1400 - 1499,1900 - 1999,1250 - 1499,1250 - 1499,1750 - 1999,-55,-498,-553,3,3rd,0,,1780,56,33,26,82218,55,32,25,78756,54,31,24,Plat 2,Plat 3,Plat 3,19,18,18,Platinum,Platinum,Platinum,Platinum,17,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,17:48,64080,1068,15+,15+,17:48,64080,1068,15+,15+,17:48,64080,1068,15+,15+,5,6,7,18,5 - 5,6 - 6,7+,4,66,40,28,166,65,39,27,158,63,37,26,5,5 - 5,4,81,56,40,231,80,55,39,222,78,53,38,,,,,1,1st,3,9,30,39,315,9,29,38,187,8,28,37,0,1,0,1,0,0,0,0,1,FALSE,PS4,PS4,Volt,Energy,SMG,Flatline,Heavy,Assault Rifle
